fecha_registro,ciudad,barrio_original,barrio_estandarizado,altura_domicilio,tipo_vivienda,integrantes_familia,tipo_mascota,tipo_mascota_[Gatos],tipo_mascota_[Perros],perros_macho,perros_hembra,total_perros,gatos_macho,gatos_hembra,total_gatos,total_mascotas,mascota_castrada,lugar_castracion,lugar_castracion_[En forma particular],lugar_castracion_[Municipio],lugar_castracion_[No se encuentra castrada.],conoce_castracion_gratis,mascotas_vacunadas,mascotas_desparasitadas,conoce_plan_vacunacion,estilo_vida_mascota,estilo_vida_mascota_[Salen solos a la calle],estilo_vida_mascota_[Tienen identificador],estilo_vida_mascota_[Viven dentro de su hogar],frecuencia_callejeros,tipo_animal_abandonado,tipo_animal_abandonado_[Gatos],tipo_animal_abandonado_[Perros],medidas_exigidas_municipio,medidas_exigidas_municipio_[Castraciones masivas],medidas_exigidas_municipio_[Control de identificación],medidas_exigidas_municipio_[Educación],medidas_exigidas_municipio_[No es necesaria la participación del municipio],autopercepcion_responsabilidad
2026-03-17 16:52:51,San Francisco,Roca,General Roca,232,Casa en Alquiler,5,Gatos | Perros,Gatos,Perros,2,1,3,1,0,1,4,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Un poco
2026-03-17 17:04:37,San Francisco,La milka ,La Milka,660,Casa Propia,4,Gatos | Perros,Gatos,Perros,0,1,1,1,0,1,2,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación | No es necesaria la participación del municipio,Castraciones masivas,Control de identificación,Educación,No es necesaria la participación del municipio,Si
2026-03-18 10:07:23,San Francisco,La milka,La Milka,352,Casa en Alquiler,5,Gatos | Perros,Gatos,Perros,3,3,6,3,0,3,9,Si,Municipio,,Municipio,,Si,No,No,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Un poco
2026-03-18 10:57:07,San Francisco,La Milka,La Milka,241,Casa Propia,2,Gatos | Perros,Gatos,Perros,2,2,4,2,0,2,6,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Educación,,,Educación,,Si
2026-03-18 11:02:07,San Francisco,La Milka,La Milka,740,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,0,1,0,1,1,2,Si,Municipio,,Municipio,,Si,No,No,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Un poco
2026-03-18 11:08:44,Frontera,San Roque ,San Roque,59,Departamento en Alquiler,3,Gatos | Perros,Gatos,Perros,1,0,1,1,1,2,3,Si,Municipio | No se encuentra castrada.,,Municipio,No se encuentra castrada.,Si,Si,No,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,No es necesaria la participación del municipio,,,,No es necesaria la participación del municipio,Si
2026-03-18 11:10:50,Frontera,San Roque,San Roque,854,Departamento en Alquiler,4,Gatos | Perros,Gatos,Perros,0,2,2,1,0,1,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-18 11:14:38,San Francisco,Roque Sáenz Peña,Roque Sáenz Peña,861,Departamento en Alquiler,2,Gatos,Gatos,,0,0,0,1,1,2,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos,Gatos,,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-18 11:43:16,San Francisco,Brisas del sur,Brisas del Sur,1930,Casa Propia,1,Gatos | Perros,Gatos,Perros,1,1,2,1,0,1,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-03-18 11:59:42,San Francisco,La milka,La Milka,770,Casa Propia,1,Gatos | Perros,Gatos,Perros,0,1,1,1,4,5,6,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-18 12:51:26,San Francisco,La Milka ,La Milka,573,Casa Propia,1,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-18 14:12:05,San Francisco,Parque,Barrio Parque,1048,Casa Propia,2,Gatos,Gatos,,0,0,0,3,0,3,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-03-18 14:46:20,San Francisco,Consolata,La Consolata,1477,Casa en Alquiler,4,Perros,,Perros,0,2,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-18 16:23:41,San Francisco,La Milka,La Milka,1277,Casa Propia,1,Gatos | Perros,Gatos,Perros,0,1,1,0,4,4,5,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-18 20:34:00,San Francisco,El Prado,El Prado,1497,Casa en Alquiler,5,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-18 21:50:59,San Francisco,Roca,General Roca,616,Casa Propia,3,Gatos | Perros,Gatos,Perros,0,1,1,3,3,6,7,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-18 21:55:58,San Francisco,9 de septiembre ,9 de Septiembre,1200,Casa Propia,4,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-18 22:11:00,San Francisco,Centro,Centro,1300,Casa en Alquiler,2,Perros,,Perros,2,1,3,0,0,0,3,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-19 00:10:14,San Francisco,La Milka,La Milka,733,Casa Propia,5,Gatos,Gatos,,0,0,0,2,1,3,3,Si,Municipio,,Municipio,,Si,No,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-19 09:00:09,San Francisco,Casonas ,Casonas del Bosque,4650,Casa Propia,4,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-19 09:01:24,San Francisco,Brisa del sur ,Brisas del Sur,660,Casa Propia,4,Perros,,Perros,0,2,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-20 09:01:51,San Francisco,Casonas,Casonas del Bosque,52,Casa Propia,5,Gatos | Perros,Gatos,Perros,2,1,3,0,1,1,4,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos,Gatos,,Control de identificación,,Control de identificación,,,Si
2026-03-20 09:07:12,San Francisco,Maipú,Maipú,2007,Casa Propia,4,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,No,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-03-20 09:10:38,San Francisco,Parque Las Rosas,Parque de las Rosas,1070,Casa Propia,2,Gatos,Gatos,,0,0,0,0,4,4,4,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Nunca,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-20 09:14:59,San Francisco,Parque Las Rosas,Parque de las Rosas,4400,Casa Propia,4,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-20 09:24:02,San Francisco,Roca,General Roca,1910,Casa en Alquiler,3,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-20 09:24:30,Otra,Nueva Córdoba,Nueva Córdoba,600,Departamento Propio,2,Gatos,Gatos,,0,0,0,0,1,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-03-20 09:28:29,San Francisco,Velez Sarsfield,Vélez Sarsfield,1493,Casa Propia,1,Perros,,Perros,2,0,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,No,No,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-20 10:02:19,San Francisco,Sarmiento ,Sarmiento,472,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,2,3,1,0,1,4,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Un poco
2026-03-20 10:05:04,San Francisco,La Florida ,La Florida,330,Departamento en Alquiler,1,Gatos,Gatos,,0,0,0,1,0,1,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-20 10:09:18,San Francisco,Roque Sáenz Peña ,Roque Sáenz Peña,750,Casa en Alquiler,3,Perros,,Perros,2,0,2,0,0,0,2,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Un poco
2026-03-20 10:11:17,San Francisco,9 de septiembre ,9 de Septiembre,1221,Casa Propia,4,Perros,,Perros,1,2,3,0,0,0,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-20 10:11:26,San Francisco,La Florida ,La Florida,500,Casa Propia,3,Perros,,Perros,2,2,4,0,0,0,4,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-03-20 10:15:54,San Francisco,Velez Sarfield,Vélez Sarsfield,1662,Casa Propia,3,Perros,,Perros,1,1,2,0,0,0,2,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-20 10:22:53,San Francisco,CATEDRAL,Catedral,2281,Casa en Alquiler,3,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-03-20 10:29:04,San Francisco,Velez Sarfield ,Vélez Sarsfield,1554,Casa Propia,4,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Salen solos a la calle,Salen solos a la calle,,,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-20 13:48:56,San Francisco,Vélez Sarfield ,Vélez Sarsfield,253,Casa Propia,2,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-20 14:09:07,San Francisco,San cayetano ,San Cayetano,70,Casa Propia,4,Gatos,Gatos,,0,0,0,0,1,1,1,No,No se encuentra castrada.,,,No se encuentra castrada.,No,No,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Un poco
2026-03-20 16:50:48,San Francisco,Dante Panzeri,Dante Panzeri,3405,Casa Propia,2,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-20 18:27:06,Frontera,San Luis ,San Luis,300,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,0,1,1,0,1,2,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-03-20 18:51:36,San Francisco,La florida,La Florida,370,Casa en Alquiler,4,Gatos | Perros,Gatos,Perros,2,1,3,1,1,2,5,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-03-20 19:45:14,San Francisco,Ciudad,Ciudad,3681,Casa Propia,3,Perros,,Perros,0,2,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Gatos,Gatos,,Control de identificación,,Control de identificación,,,Si
2026-03-20 21:29:59,San Francisco,La Milka ,La Milka,661,Casa Propia,2,Gatos | Perros,Gatos,Perros,1,0,1,1,0,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-03-21 15:02:58,San Francisco,Parque de las rosas ,Parque de las Rosas,1040,Casa en Alquiler,1,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-21 17:32:53,San Francisco,La florida,La Florida,1305,Casa Propia,11,Perros,,Perros,1,2,3,0,0,0,3,No,Municipio,,Municipio,,Si,Si,Si,No,Salen solos a la calle,Salen solos a la calle,,,Todo el tiempo,Gatos | Perros,Gatos,Perros,Control de identificación,,Control de identificación,,,Un poco
2026-03-21 18:03:06,San Francisco,Roca,General Roca,393,Departamento en Alquiler,1,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos,Gatos,,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-21 23:23:10,San Francisco,Magdalena,Magdalena,937,Casa Propia,4,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-26 10:25:35,San Francisco,Magdalena 2,Magdalena 2,4308,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,1,2,0,1,1,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-03-26 10:29:59,San Francisco,Roque Sáenz Peña,Roque Sáenz Peña,804,Departamento Propio,3,Perros,,Perros,1,0,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Un poco
2026-03-26 10:30:23,San Francisco,Roca ,General Roca,221,Casa en Alquiler,3,Gatos,Gatos,,0,0,0,1,0,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Un poco
2026-03-26 10:31:27,San Francisco,Las 400,Las 400 Viviendas,3959,Casa Propia,5,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,No,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Un poco
2026-03-26 10:36:00,San Francisco,Sarmiento,Sarmiento,730,Casa Propia,4,Perros,,Perros,1,2,3,0,0,0,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-03-26 10:38:35,San Francisco,Savio,Savio,1990,Casa Propia,3,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-03-26 10:41:15,San Francisco,Catedral,Catedral,2154,Casa en Alquiler,6,Gatos | Perros,Gatos,Perros,1,1,2,1,1,2,4,Si,Municipio | No se encuentra castrada.,,Municipio,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-26 10:45:10,Otra,- ,Desconocido,372,Casa Propia,2,Gatos | Perros,Gatos,Perros,0,2,2,0,1,1,3,Si,Municipio,,Municipio,,Si,Si,Si,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-26 10:50:29,San Francisco,Roca,General Roca,1890,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,0,1,1,0,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-26 11:14:18,San Francisco,La Milka,La Milka,796,Casa Propia,7,Perros,,Perros,2,0,2,0,0,0,2,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Un poco
2026-03-26 12:33:55,Otra,Virgen Niña,Virgen Niña,1520,Casa en Alquiler,3,Gatos | Perros,Gatos,Perros,2,1,3,2,2,4,7,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Un poco
2026-03-26 15:47:12,San Francisco,Senderos del Savio,Savio,4492,Casa Propia,4,Gatos,Gatos,,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,No,Si,No,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,Nunca,Perros,,Perros,Educación,,,Educación,,Un poco
2026-03-26 16:18:48,San Francisco,2 Hermanos,Dos Hermanos,3502,Casa en Alquiler,3,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,No,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-03-26 16:38:29,Otra,.,Desconocido,1636,Casa Propia,5,Gatos | Perros,Gatos,Perros,0,2,2,1,1,2,4,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-03-26 16:40:46,San Francisco,Consolata,La Consolata,2645,Casa Propia,3,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-03-26 22:44:00,San Francisco,Independencia,Independencia,3995,Departamento en Alquiler,1,Gatos,Gatos,,0,0,0,0,1,1,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-01 16:56:49,Frontera,Municipal,Municipal,72626,Casa Propia,1,Gatos | Perros,Gatos,Perros,3,1,4,2,0,2,6,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-04-02 17:07:53,San Francisco,Consolata,La Consolata,2641,Casa Propia,3,Perros,,Perros,1,0,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-07 09:28:21,San Francisco,La Milka,La Milka,539,Casa Propia,2,Perros,,Perros,0,3,3,0,0,0,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-07 11:16:01,San Francisco,La milka,La Milka,520,Casa Propia,4,Perros,,Perros,2,1,3,0,0,0,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-07 12:34:38,San Francisco,Sarmiento,Sarmiento,412,Departamento en Alquiler,3,Gatos,Gatos,,0,0,0,0,1,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-07 13:25:54,San Francisco,Magdalena,Magdalena,4062,Casa en Alquiler,3,Gatos | Perros,Gatos,Perros,0,1,1,1,0,1,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-07 13:45:56,San Francisco,Sarmiento,Sarmiento,800,Casa Propia,1,Perros,,Perros,0,2,2,0,0,0,2,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos,Gatos,,No es necesaria la participación del municipio,,,,No es necesaria la participación del municipio,Si
2026-04-07 23:41:17,San Francisco,Roca,General Roca,2080,Casa Propia,2,Gatos,Gatos,,0,0,0,2,0,2,2,Si,En forma particular,En forma particular,,,No,Si,Si,No,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Un poco
2026-04-07 23:42:48,Frontera,Barrio Francucci,Francucci,407,Casa Propia,2,Perros,,Perros,1,1,2,0,0,0,2,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-04-07 23:46:48,San Francisco,Catedral,Catedral,664,Casa Propia,2,Gatos,Gatos,,0,0,0,0,3,3,3,Si,En forma particular,En forma particular,,,No,No,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-07 23:58:50,San Francisco,parque de las rosas,Parque de las Rosas,1186,Casa Propia,4,Gatos,Gatos,,0,0,0,0,1,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Salen solos a la calle,Salen solos a la calle,,,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
